Username,Percorso_Foto,Pred_Emozione_Foto,Data,ContenutoPost,Pred_Emozione_Post
zelenskiy_official,instagram\zelenskiy_official\post_59\2022-05-06_12-47-00_UTC_6.jpg,3,2022-05-06,errore carattere,0
zelenskiy_official,instagram\zelenskiy_official\post_60\2022-05-01_11-09-35_UTC_2.jpg,3,2022-05-01,"Ukraine will defend its freedom in this war The Ukrainian people will defeat the Russian invaders who came to destroy life in our country
Everyone who defends the Ukrainian state is fighting for the opportunity to live freely in their own home For freedom and security of their children, for warm rest of their parents
",0
zelenskiy_official,instagram\zelenskiy_official\post_60\2022-05-01_11-09-35_UTC_3.jpg,3,2022-05-01,"Ukraine will defend its freedom in this war The Ukrainian people will defeat the Russian invaders who came to destroy life in our country
Everyone who defends the Ukrainian state is fighting for the opportunity to live freely in their own home For freedom and security of their children, for warm rest of their parents
",0
zelenskiy_official,instagram\zelenskiy_official\post_61\2022-05-01_11-09-35_UTC_2.jpg,3,2022-05-01,"Ukraine will defend its freedom in this war The Ukrainian people will defeat the Russian invaders who came to destroy life in our country
Everyone who defends the Ukrainian state is fighting for the opportunity to live freely in their own home For freedom and security of their children, for warm rest of their parents
",0
zelenskiy_official,instagram\zelenskiy_official\post_61\2022-05-01_11-09-35_UTC_3.jpg,3,2022-05-01,"Ukraine will defend its freedom in this war The Ukrainian people will defeat the Russian invaders who came to destroy life in our country
Everyone who defends the Ukrainian state is fighting for the opportunity to live freely in their own home For freedom and security of their children, for warm rest of their parents
",0
zelenskiy_official,instagram\zelenskiy_official\post_62\2022-04-28_11-44-48_UTC_1.jpg,3,2022-04-28,"��
There are almost no people left in the free world who do not understand that Russia's war against Ukraine is just the beginning
The ultimate goal of Russia's leadership is not just to seize the territory of Ukraine, but to dismember the entire center and east of Europe and deal a global blow to democracy
Therefore, the free world has the right to self-defense And that is why it will help Ukraine even more
Photo: Timothy Fadek, Paula Bronstein, Julia Kochetova
",0
zelenskiy_official,instagram\zelenskiy_official\post_62\2022-04-28_11-44-48_UTC_3.jpg,3,2022-04-28,"��
There are almost no people left in the free world who do not understand that Russia's war against Ukraine is just the beginning
The ultimate goal of Russia's leadership is not just to seize the territory of Ukraine, but to dismember the entire center and east of Europe and deal a global blow to democracy
Therefore, the free world has the right to self-defense And that is why it will help Ukraine even more
Photo: Timothy Fadek, Paula Bronstein, Julia Kochetova
",0
zelenskiy_official,instagram\zelenskiy_official\post_62\2022-04-28_11-44-48_UTC_5.jpg,3,2022-04-28,"��
There are almost no people left in the free world who do not understand that Russia's war against Ukraine is just the beginning
The ultimate goal of Russia's leadership is not just to seize the territory of Ukraine, but to dismember the entire center and east of Europe and deal a global blow to democracy
Therefore, the free world has the right to self-defense And that is why it will help Ukraine even more
Photo: Timothy Fadek, Paula Bronstein, Julia Kochetova
",0
zelenskiy_official,instagram\zelenskiy_official\post_64\2022-04-26_08-50-48_UTC_4.jpg,3,2022-04-26,"You can destroy the walls, but you can't destroy the foundation on which morale stands Morale of our warriors Morale of the whole country
",1
zelenskiy_official,instagram\zelenskiy_official\post_64\2022-04-26_08-50-48_UTC_7.jpg,0,2022-04-26,"You can destroy the walls, but you can't destroy the foundation on which morale stands Morale of our warriors Morale of the whole country
",1
zelenskiy_official,instagram\zelenskiy_official\post_64\2022-04-26_08-50-48_UTC_8.jpg,0,2022-04-26,"You can destroy the walls, but you can't destroy the foundation on which morale stands Morale of our warriors Morale of the whole country
",1
zelenskiy_official,instagram\zelenskiy_official\post_65\2022-04-23_15-05-28_UTC_8.jpg,0,2022-04-23,"This was Mariupol before the invasion of Russian troops A beautiful city of half a million people There are currently virtually no undamaged buildings there There is no Mariupol And there is also no Viktor Dedov who took these photos
",0
zelenskiy_official,instagram\zelenskiy_official\post_66\2022-04-21_09-43-08_UTC_6.jpg,3,2022-04-21,"��
We have already proved that the Ukrainian state and public institutions are effective enough to withstand even the test of war We are already doing as much to protect freedom on the European continent as other nations have never done
",1
zelenskiy_official,instagram\zelenskiy_official\post_67\2022-04-20_10-57-22_UTC_3.jpg,3,2022-04-20,"It is unfair that Ukraine is still forced to ask for what its partners have been storing somewhere for years If they have the weapons that Ukraine needs here, needs now, if they have the ammunition that we need here and now, it is their moral duty first of all to help protect freedom Help save the lives of thousands of Ukrainians
Photo: Alexey Furman, Alessio Paduano, Daniel Carde, Alex Kent, Roman Pilipey, Rodrigo Abd, Ukrainian Warface, Marco Djurica
",0
zelenskiy_official,instagram\zelenskiy_official\post_68\2022-04-18_12-37-26_UTC_1.jpg,3,2022-04-18,"��
Every nation has the right to live independently Every city has the right to full security Everyone has the right to freedom and to seek happiness People should not be instruments of some regimes, some dictators People have the right to just live That's what we're fighting for That�s what we ask you to defend with us And that's what we will restore, I hope, with the whole world - after this war
",0
zelenskiy_official,instagram\zelenskiy_official\post_68\2022-04-18_12-37-26_UTC_4.jpg,3,2022-04-18,"��
Every nation has the right to live independently Every city has the right to full security Everyone has the right to freedom and to seek happiness People should not be instruments of some regimes, some dictators People have the right to just live That's what we're fighting for That�s what we ask you to defend with us And that's what we will restore, I hope, with the whole world - after this war
",0
zelenskiy_official,instagram\zelenskiy_official\post_69\2022-04-18_12-37-26_UTC_1.jpg,3,2022-04-18,"��
Every nation has the right to live independently Every city has the right to full security Everyone has the right to freedom and to seek happiness People should not be instruments of some regimes, some dictators People have the right to just live That's what we're fighting for That�s what we ask you to defend with us And that's what we will restore, I hope, with the whole world - after this war
",0
zelenskiy_official,instagram\zelenskiy_official\post_69\2022-04-18_12-37-26_UTC_4.jpg,3,2022-04-18,"��
Every nation has the right to live independently Every city has the right to full security Everyone has the right to freedom and to seek happiness People should not be instruments of some regimes, some dictators People have the right to just live That's what we're fighting for That�s what we ask you to defend with us And that's what we will restore, I hope, with the whole world - after this war
",0
zelenskiy_official,instagram\zelenskiy_official\post_70\2022-04-14_09-14-52_UTC_1.jpg,2,2022-04-14,errore carattere,1
zelenskiy_official,instagram\zelenskiy_official\post_70\2022-04-14_09-14-52_UTC_3.jpg,3,2022-04-14,errore carattere,1
zelenskiy_official,instagram\zelenskiy_official\post_70\2022-04-14_09-14-52_UTC_5.jpg,3,2022-04-14,errore carattere,1
zelenskiy_official,instagram\zelenskiy_official\post_71\2022-04-02_18-23-00_UTC.jpg,1,2022-04-02,"During the conversation with @ivanduquemarquez, he thanked Colombia for humanitarian aid and the consolidation of South American countries in support of Ukraine. They agreed to start joint economic and defense projects after the war.",1
zelenskiy_official,instagram\zelenskiy_official\post_72\2022-03-29_14-52-55_UTC.jpg,1,2022-03-29,"During a phone conversation with the Prime Minister of Pakistan, @imrankhan.pti talked about our fight against Russian aggression. Ukraine seeks peace. This is our absolute priority.",1
zelenskiy_official,instagram\zelenskiy_official\post_74\2022-03-25_12-13-55_UTC_3.jpg,3,2022-03-25,"��
Ukraine was beautiful But now it will be great, because of our people Glorious Ukraine Great project for recovery For the people For the development of our country and the whole of Europe
",1
zelenskiy_official,instagram\zelenskiy_official\post_76\2022-03-21_14-36-44_UTC_5.jpg,3,2022-03-21,"��
We are fighting for our survival against one of the largest armies in the world Against missiles, bombs and rocket artillery Against the occupiers who shoot refugees on the roads Who kill ordinary civilians, create artificial famine for entire cities, burn residential areas This is the worst war in Europe since World War II
",0
zelenskiy_official,instagram\zelenskiy_official\post_76\2022-03-21_14-36-44_UTC_6.jpg,2,2022-03-21,"��
We are fighting for our survival against one of the largest armies in the world Against missiles, bombs and rocket artillery Against the occupiers who shoot refugees on the roads Who kill ordinary civilians, create artificial famine for entire cities, burn residential areas This is the worst war in Europe since World War II
",0
zelenskiy_official,instagram\zelenskiy_official\post_77\2022-03-19_14-21-12_UTC_9.jpg,2,2022-03-19,"If Russia is not stopped now, if Russia is not punished now, other aggressors in the world will start other wars In different regions of the world On different continents Wherever a state dreams of conquering its neighbors
",1
zelenskiy_official,instagram\zelenskiy_official\post_78\2022-03-19_14-21-12_UTC_9.jpg,2,2022-03-19,"If Russia is not stopped now, if Russia is not punished now, other aggressors in the world will start other wars In different regions of the world On different continents Wherever a state dreams of conquering its neighbors
",1
zelenskiy_official,instagram\zelenskiy_official\post_79\2022-03-18_10-44-51_UTC_1.jpg,3,2022-03-18,"The militaries are in positions The territorial defense soldiers are on the ground Doctors, rescuers, transport workers, diplomats, journalists Everyone We are all at war We all contribute to our victory
",1
zelenskiy_official,instagram\zelenskiy_official\post_79\2022-03-18_10-44-51_UTC_10.jpg,2,2022-03-18,"The militaries are in positions The territorial defense soldiers are on the ground Doctors, rescuers, transport workers, diplomats, journalists Everyone We are all at war We all contribute to our victory
",1
zelenskiy_official,instagram\zelenskiy_official\post_79\2022-03-18_10-44-51_UTC_4.jpg,3,2022-03-18,"The militaries are in positions The territorial defense soldiers are on the ground Doctors, rescuers, transport workers, diplomats, journalists Everyone We are all at war We all contribute to our victory
",1
zelenskiy_official,instagram\zelenskiy_official\post_79\2022-03-18_10-44-51_UTC_8.jpg,3,2022-03-18,"The militaries are in positions The territorial defense soldiers are on the ground Doctors, rescuers, transport workers, diplomats, journalists Everyone We are all at war We all contribute to our victory
",1
zelenskiy_official,instagram\zelenskiy_official\post_81\2022-03-14_17-26-32_UTC.jpg,1,2022-03-14,We talked with the President of the European Commission @ursulavonderleyen about Europe's support for Ukraine in countering Russian aggression. Increasing sanctions pressure on the Russian Federation is important. Thank you for the significant financial assistance. Ukraine continues its progress towards EU membership.,0
zelenskiy_official,instagram\zelenskiy_official\post_82\2022-03-14_09-44-24_UTC_4.jpg,3,2022-03-14," 
Last year, I warned NATO leaders: if there will be no strict preventive sanctions against Russia, it will start the war  And I was right  I repeat once again: if you do not close our sky, Russian missiles will afterwards fall on your territory, on NATO territory  It's only a matter of time
 Photos from Instagram users: @alexlouriephoto, @emiliomorenatti, @evgenymaloletka
",0
zelenskiy_official,instagram\zelenskiy_official\post_83\2022-03-08_13-21-36_UTC.jpg,1,2022-03-08,Discussed ways to end war and violence with @naftalibennett. Thank you for Israel's mediating efforts in establishing the negotiation process.,1
zelenskiy_official,instagram\zelenskiy_official\post_84\2022-03-07_08-47-58_UTC.jpg,3,2022-03-07,Told the Prime Minister of India @narendramodi about Ukraine's fight against Russian aggression. India appreciates assistance to its citizens in times of war and our country's commitment to direct peace dialogue at the highest level. I am grateful for the support of the Ukrainian people.,0
zelenskiy_official,instagram\zelenskiy_official\post_85\2022-03-05_17-01-33_UTC_1.jpg,3,2022-03-05,"Talked online with representatives of both houses and both parties of the US Congress. He told about the course of hostilities and war crimes committed by the Russian army in Ukraine: shelling of schools, residential buildings, kindergartens, and churches. And also the danger posed by the occupiers to chemical and nuclear facilities.

To protect civilians and critical infrastructure, Ukraine needs to close its airspace.

He called on congressmen to further increase sanctions pressure on Russia. Thank you for your support!",0
zelenskiy_official,instagram\zelenskiy_official\post_85\2022-03-05_17-01-33_UTC_2.jpg,3,2022-03-05,"Talked online with representatives of both houses and both parties of the US Congress. He told about the course of hostilities and war crimes committed by the Russian army in Ukraine: shelling of schools, residential buildings, kindergartens, and churches. And also the danger posed by the occupiers to chemical and nuclear facilities.

To protect civilians and critical infrastructure, Ukraine needs to close its airspace.

He called on congressmen to further increase sanctions pressure on Russia. Thank you for your support!",0
zelenskiy_official,instagram\zelenskiy_official\post_86\2022-03-05_14-54-04_UTC.jpg,1,2022-03-05,"I continue negotiations with partners.

We spoke with the Prime Minister of Australia @scottmorrisonmp about the course of the war, as well as the risks to people and the environment due to the threat to Ukrainian atomic and chemical facilities. Grateful for defense and humanitarian support.

He also told the Prime Minister of Albania @ediramaal about the fight against Russian attackers. They discussed joint work within the UN. We appreciate the practical help and support for Albania in this difficult time. We are doing everything to stop the war.",1
zelenskiy_official,instagram\zelenskiy_official\post_87\2022-03-02_11-01-27_UTC.jpg,1,2022-03-02,Told the Prime Minister of the Netherlands @minpres and the Prime Minister of Great Britain @borisjohnsonuk about the rebuff that Ukraine gives to the aggressor. He informed about the latest crimes of the Russian Federation against the civilian population. Grateful for the heavy defense assistance. Let's fight aggression together!,0
zelenskiy_official,instagram\zelenskiy_official\post_88\2022-02-27_10-48-02_UTC.jpg,0,2022-02-27,Ukraine has officially sent a lawsuit against the Russian Federation to the UN International Court of Justice in The Hague. We demand that Russia be held accountable for distorting the concept of genocide to justify aggression. We ask the court to immediately order the Russian Federation to stop hostilities and to schedule a hearing next week.,0
zelenskiy_official,instagram\zelenskiy_official\post_89\2022-02-26_09-25-59_UTC.jpg,1,2022-02-26,Italian Prime Minister Mario Draghi recently supported Russia's disconnection from SWIFT and the provision of defense aid in a telephone conversation. Ukraine should become part of the #EU. This is the beginning of a new page in the history of our states.,0
zelenskiy_official,instagram\zelenskiy_official\post_90\2022-02-26_08-38-57_UTC.jpg,1,2022-02-26,"Discussed with @ursulavonderleyen effective help from the EU to our country in this heroic struggle. Ukraine is fighting the occupier with weapons in hand, defending its freedom and European future. I believe that the #EU will choose Ukraine.",0
zelenskiy_official,instagram\zelenskiy_official\post_91\2022-02-25_20-07-32_UTC.jpg,1,2022-02-25,errore carattere,1
zelenskiy_official,instagram\zelenskiy_official\post_92\2022-02-24_09-52-35_UTC.jpg,1,2022-02-24,"We broke off diplomatic relations with Russia. Ukraine defends itself and will not give up its freedom. For us, independence and the right to live on our land is the highest value.",1
